ID,createdate,closedate,contract_signed_at,spin_at,proposal_at,mrr,lost_reason,prob,country,drs,stage,paid_at,deals,spins,proposal,contract_signed,won,lost,size,no_show,lost_after_spin,paid_clinics,month_created,month_spin,month_proposal,month_contract,month_paid,month_closed,MRR number value,Drs - number value,True size
4282346476,2021-02-22,2021-06-22,,2021-03-25,,,Automatically closed (expired),,Italy,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-02-01,2021-03-01,,,,2021-06-01,,20,big (16-20)
4306089905,2021-02-23,2021-03-26,,2021-02-23,2021-02-23,195,Insufficient Funds,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-03-01,195,4,small (2-5)
4307061112,2021-02-23,2021-04-12,,2021-02-25,2021-02-25,253,No Product Fit,1,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,253,6,medium (6-10)
4078805619,2021-02-03,2021-02-18,2021-02-12,2021-02-03,2021-02-03,459,,,Italy,15,Closed won,,1,1,1,1,1,0,large (11-15),0,0,0,2021-02-01,2021-02-01,2021-02-01,2021-02-01,,2021-02-01,459,15,large (11-15)
4081084659,2021-02-03,2022-06-30,,2022-04-06,2022-04-06,,Automatically closed (expired),50,Italy,15,Proposal Sent [closure],,1,1,1,0,0,0,large (11-15),0,0,0,2021-02-01,2022-04-01,2022-04-01,,,2022-06-01,,15,large (11-15)
4083710355,2021-02-04,2021-05-24,,2021-02-26,2021-02-26,1.732,Abandoned,2,Brazil,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-05-01,1.732,7,medium (6-10)
4083712445,2021-02-04,2021-06-15,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083713378,2021-02-04,2021-07-08,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-07-01,,,
4083714526,2021-02-04,2021-02-19,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-02-01,,,
4083715572,2021-02-04,2021-06-09,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083736034,2021-02-04,2021-06-15,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083752137,2021-02-04,2021-02-26,,2021-02-26,,,Postponed,,Brazil,,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-02-01,2021-02-01,,,,2021-02-01,,,
4084304261,2021-02-04,2022-05-31,,2021-02-22,2021-02-22,590,,50,Italy,10,Proposal Sent [closure],,1,1,1,0,0,0,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2022-05-01,590,10,medium (6-10)
4101103645,2021-02-05,2021-02-17,,,,244,No Interest,,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-02-01,,,,,2021-02-01,244,5,small (2-5)
4129210724,2021-02-11,2021-06-02,,2021-02-26,2021-02-26,2.960,Insufficient Funds,,Poland,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-06-01,2.960,10,medium (6-10)
4129268801,2021-02-11,2021-02-22,2021-02-20,2021-02-20,2021-02-20,453,,,Italy,16,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-02-01,2021-02-01,2021-02-01,2021-02-01,,2021-02-01,453,16,big (16-20)
4160295481,2021-02-16,2021-09-28,,2021-02-16,2021-02-16,311,No Interest,3,Spain,,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-09-01,311,,
4167693427,2021-02-17,2021-04-01,,2021-02-17,2021-02-17,166,No Interest,1,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,166,3,small (2-5)
4167704079,2021-02-17,2021-04-01,,2021-02-17,2021-02-17,137,No Interest,2,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,137,2,small (2-5)
4167963281,2021-02-17,2021-09-15,,2021-02-17,2021-02-17,282,No Interest,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-09-01,282,7,medium (6-10)
4017087519,2021-01-20,2021-02-01,,2021-01-20,2021-01-20,166,Price too high,3,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-02-01,166,3,small (2-5)
4021797515,2021-01-21,2021-05-06,,2021-01-21,2021-01-21,224,Insufficient Funds,3,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-05-01,224,5,small (2-5)
4026525805,2021-01-22,2021-02-01,,2021-01-22,2021-01-22,108,Insufficient Funds,2,Spain,1,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-02-01,108,1,small (2-5)
4026546596,2021-01-22,2021-04-12,,2021-01-22,2021-01-22,137,No Product Fit,2,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,137,2,small (2-5)
4047891637,2021-01-27,2021-01-29,,,,509,Price too high,,Italy,15,Closed lost [set-lost],,1,0,0,0,0,1,large (11-15),1,0,0,2021-01-01,,,,,2021-01-01,509,15,large (11-15)
4048676289,2021-01-27,2021-03-23,,2021-01-27,2021-01-27,514,Insufficient Funds,,Spain,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-03-01,514,15,large (11-15)
4053187015,2021-01-28,2021-03-26,,2021-01-28,2021-01-28,108,No Product Fit,,Spain,1,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-03-01,108,1,small (2-5)
4054577056,2021-01-28,2021-04-30,,2021-01-28,2021-01-28,195,Postponed,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,195,4,small (2-5)
4054700776,2021-01-28,2021-02-01,,,,,Competitor,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-01-01,,,,,2021-02-01,,,
4054871200,2021-01-28,2021-02-05,,,,,Postponed,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-01-01,,,,,2021-02-01,,,
4056332647,2021-01-29,2021-04-01,,2021-01-29,2021-01-29,369,No Interest,3,Spain,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,369,10,medium (6-10)
4068775879,2021-02-01,2021-05-31,,2021-02-04,2021-02-04,529,Postponed,,Italy,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-05-01,529,20,big (16-20)
4074218398,2021-02-02,2021-05-05,,2021-02-02,2021-02-02,340,Insufficient Funds,3,Spain,9,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-05-01,340,9,medium (6-10)
4078639957,2021-02-03,2021-04-01,,2021-02-03,2021-02-03,195,No Interest,3,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,195,4,small (2-5)
4083060001,2021-02-04,2021-06-05,,,,529,Automatically closed (expired),,Italy,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-02-01,,,,,2021-06-01,529,20,big (16-20)
4083711088,2021-02-04,2021-07-08,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-07-01,,,
4083713390,2021-02-04,2021-07-08,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-07-01,,,
1560533737,2021-04-01,2021-04-20,2021-04-20,2021-04-12,2021-04-16,399,,,Italy,20,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-04-01,2021-04-01,2021-04-01,2021-04-01,,2021-04-01,399,20,big (16-20)
1859954724,2021-03-26,2021-07-01,,2021-03-26,2021-03-26,244,Postponed,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-07-01,244,5,small (2-5)
2294876697,2021-05-07,2021-06-03,,,2021-05-07,166,Sponsor Failed,3,Spain,3,Closed lost [set-lost],,1,0,1,0,0,1,small (2-5),1,0,0,2021-05-01,,2021-05-01,,,2021-06-01,166,3,small (2-5)
2409586328,2021-01-01,2021-04-12,,2021-02-24,2021-02-24,369,Insufficient Funds,3,Spain,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-01-01,2021-02-01,2021-02-01,,,2021-04-01,369,10,medium (6-10)
3612307982,2021-01-28,2021-02-08,2021-02-08,2021-02-08,2021-02-08,476,,,Italy,14,Closed won,,1,1,1,1,1,0,large (11-15),0,0,0,2021-01-01,2021-02-01,2021-02-01,2021-02-01,,2021-02-01,476,14,large (11-15)
3752959106,2020-12-23,2021-08-26,,,,0,Postponed,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2020-12-01,,,,,2021-08-01,0,,
3985993245,2021-01-14,2021-01-25,,2021-01-14,2021-01-14,108,Price too high,4,Spain,1,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-01-01,108,1,small (2-5)
3986896445,2021-01-14,2021-01-29,,2021-01-14,2021-01-14,195,Price too high,3,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-01-01,195,4,small (2-5)
3993598785,2021-01-15,2021-05-05,,2021-01-15,2021-01-15,195,Insufficient Funds,3,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-05-01,195,4,small (2-5)
4010710009,2021-01-19,2021-04-01,,2021-01-19,2021-01-19,108,No Interest,3,Spain,1,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,108,1,small (2-5)
4010738857,2021-01-19,2021-02-04,,2021-01-19,2021-01-19,137,Price too high,4,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-02-01,137,2,small (2-5)
4010793092,2021-01-19,2021-02-03,,,,232,Price too high,,Italy,8,Closed lost [set-lost],,1,0,0,0,0,1,medium (6-10),1,0,0,2021-01-01,,,,,2021-02-01,232,8,medium (6-10)
4011085404,2021-01-19,2021-04-01,,2021-01-19,2021-01-19,137,No Interest,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,137,2,small (2-5)
4016778413,2021-01-20,2021-04-16,,2021-01-20,2021-01-20,137,No Product Fit,2,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,137,2,small (2-5)
4021660490,2021-01-19,2022-05-31,,2021-03-30,2021-04-09,899,No Interest,4,Italy,10,Proposal Sent [closure],,1,1,1,0,0,0,medium (6-10),0,0,0,2021-01-01,2021-03-01,2021-04-01,,,2022-05-01,899,10,medium (6-10)
1912207706,2021-03-25,2021-05-12,,,,1,Abandoned,,Italy,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-03-01,,,,,2021-05-01,1,1,small (2-5)
3326804807,2020-12-01,2021-09-30,2021-08-24,2021-05-30,2021-05-30,749,Automatically closed (expired),60,Italy,25,Closed lost [set-lost],,1,1,1,1,0,1,,0,0,0,2020-12-01,2021-05-01,2021-05-01,2021-08-01,,2021-09-01,749,25,extra (>25)
3555728836,2020-12-02,2021-08-26,,,,0,Postponed,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2020-12-01,,,,,2021-08-01,0,,
3974664930,2021-01-12,2021-06-30,2021-05-31,2021-01-12,2021-01-12,253,,3,Spain,6,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-01-01,2021-01-01,2021-01-01,2021-05-01,,2021-06-01,253,6,medium (6-10)
3976750658,2021-01-12,2021-03-31,,2021-01-12,2021-01-12,543,No Interest,3,Spain,16,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-03-01,543,16,big (16-20)
3980830427,2021-01-13,2021-01-29,,2021-01-13,2021-01-13,166,No Interest,3,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-01-01,166,3,small (2-5)
3985956536,2021-01-14,2021-04-01,,2021-01-14,2021-01-14,195,No Interest,3,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,195,4,small (2-5)
3986018757,2021-01-14,2021-05-05,,2021-01-14,2021-01-14,514,Insufficient Funds,3,Spain,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-05-01,514,15,large (11-15)
3993303761,2021-01-15,2021-04-01,,2021-01-15,2021-01-15,137,No Interest,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,137,2,small (2-5)
4007362889,2021-01-18,2021-05-13,,2021-01-18,2021-01-18,195,Insufficient Funds,2,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-05-01,195,4,small (2-5)
4016947950,2021-01-20,2021-04-01,,2021-01-20,2021-01-20,137,No Interest,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,137,2,small (2-5)
4017026185,2021-01-20,2021-04-01,,2021-01-20,2021-01-20,166,No Interest,3,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-04-01,166,3,small (2-5)
4021795026,2021-01-21,2021-02-05,,2021-01-21,2021-01-21,166,No Interest,3,Spain,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-02-01,166,3,small (2-5)
4029023380,2021-01-22,2021-02-09,,2021-01-28,2021-01-29,1.485,Postponed,1,Brazil,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-01-01,2021-01-01,2021-01-01,,,2021-02-01,1.485,15,large (11-15)
4046798707,2021-01-27,2021-02-05,,,,1,Competitor,,Italy,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-01-01,,,,,2021-02-01,1,1,small (2-5)
4048220186,2021-01-27,2021-06-25,2021-05-27,2021-01-27,2021-01-27,410,,3,Spain,19,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-01-01,2021-01-01,2021-01-01,2021-05-01,,2021-06-01,410,19,big (16-20)
4048308099,2021-01-27,2021-03-03,2021-02-23,2021-01-27,2021-01-27,253,,,Spain,6,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-01-01,2021-01-01,2021-01-01,2021-02-01,,2021-03-01,253,6,medium (6-10)
4307282528,2021-02-23,2021-03-19,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-03-01,,,
4325181642,2021-02-24,2021-04-27,,2021-02-24,2021-02-24,224,Price too high,1,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,224,5,small (2-5)
4325574951,2021-02-24,2021-03-15,,2021-02-26,2021-03-01,1.758,Competitor,2,Brazil,11,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-02-01,2021-02-01,2021-03-01,,,2021-03-01,1.758,11,large (11-15)
4330313500,2021-02-24,2021-04-12,,2021-02-24,2021-02-24,195,No Interest,2,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,195,4,small (2-5)
4334202805,2021-02-24,2021-09-14,2021-04-30,2021-04-29,2021-04-29,195,Sponsor Failed,,Spain,5,Closed lost [set-lost],,1,1,1,1,0,1,small (2-5),0,0,0,2021-02-01,2021-04-01,2021-04-01,2021-04-01,,2021-09-01,195,5,small (2-5)
4358729544,2021-02-25,2021-04-12,,,,,No Product Fit,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-04-01,,,
4358756758,2021-02-25,2021-05-24,,2021-03-15,2021-03-15,2.181,Sponsor Failed,1,Brazil,18,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2021-02-01,2021-03-01,2021-03-01,,,2021-05-01,2.181,18,big (16-20)
4358896188,2021-02-25,2021-09-23,,2021-03-09,2021-03-10,1.533,Postponed,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-03-01,2021-03-01,,,2021-09-01,1.533,6,medium (6-10)
4367713633,2021-02-26,2021-05-20,,,,5.000,No Interest,,Poland,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-02-01,,,,,2021-05-01,5.000,20,big (16-20)
4378511125,2021-02-26,2021-05-24,,2021-03-06,2021-03-06,1.334,Sponsor Failed,1,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-03-01,2021-03-01,,,2021-05-01,1.334,5,small (2-5)
4432873120,2021-03-01,2021-03-22,,2021-03-05,2021-03-04,1.629,Insufficient Funds,2,Brazil,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,1.629,10,medium (6-10)
4442409795,2021-03-02,2021-04-06,,2021-03-04,2021-03-04,427,No Interest,1,Spain,12,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-04-01,427,12,large (11-15)
4469911047,2021-03-03,2021-05-17,,2021-03-25,,769,Abandoned,,Italy,30,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-03-01,2021-03-01,,,,2021-05-01,769,30,extra (>25)
4498027009,2021-03-04,2021-03-29,,2021-03-24,2021-03-24,,No Interest,,Spain,,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-03-01,,,
4525807120,2021-03-05,2021-06-28,,,,529,Postponed,1,Italy,20,Closed lost [set-lost],,1,0,0,0,0,1,big (16-20),1,0,0,2021-03-01,,,,,2021-06-01,529,20,big (16-20)
4574378903,2021-03-08,2021-08-25,,2021-03-11,2021-03-18,1.432,Postponed,2,Brazil,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-08-01,1.432,7,medium (6-10)
4574379611,2021-03-08,2021-05-28,,2021-03-12,2021-03-12,649,Postponed,,Italy,30,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-03-01,2021-03-01,2021-03-01,,,2021-05-01,649,30,extra (>25)
4083714540,2021-02-04,2021-06-09,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083736019,2021-02-04,2021-06-15,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083736020,2021-02-04,2021-04-05,2021-04-05,2021-02-08,2021-02-09,1.135,,2,Brazil,4,Closed won,2021-04-05,1,1,1,1,1,0,small (2-5),0,0,1,2021-02-01,2021-02-01,2021-02-01,2021-04-01,2021-04-01,2021-04-01,1.135,4,small (2-5)
4083753153,2021-02-04,2021-06-15,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083757145,2021-02-04,2021-08-02,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-08-01,,,
4083757146,2021-02-04,2021-07-08,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-07-01,,,
4083758091,2021-02-04,2021-06-15,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-06-01,,,
4083766687,2021-02-04,2021-07-08,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-07-01,,,
4083767684,2021-07-30,2021-08-25,,2021-07-30,2021-02-19,1.334,Insufficient Funds,2,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-07-01,2021-07-01,2021-02-01,,,2021-08-01,1.334,5,small (2-5)
4094684282,2021-02-05,2021-05-28,,2021-02-05,2021-02-05,334,Postponed,,Italy,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-05-01,334,10,medium (6-10)
4105977401,2021-02-06,2021-02-26,2021-02-22,2021-02-06,2021-02-06,360,,,Italy,9,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,2021-02-01,,2021-02-01,360,9,medium (6-10)
4112682226,2021-02-08,2021-02-17,,2021-02-12,2021-02-12,509,Price too high,,Italy,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-02-01,509,15,large (11-15)
4113658838,2021-02-08,2021-05-17,,2021-02-11,2021-02-11,174,No Product Fit,,Italy,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-05-01,174,6,medium (6-10)
4119815039,2021-02-09,2022-05-02,2021-03-01,2021-02-15,2021-02-15,389,No Product Fit,,Italy,10,Closed lost [set-lost],,1,1,1,1,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,2021-03-01,,2022-05-01,389,10,medium (6-10)
4119822450,2021-02-09,2021-04-08,,2021-02-18,2021-02-18,,Insufficient Funds,,Italy,30,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,,30,extra (>25)
4125876016,2021-02-10,2021-06-10,,,,,Automatically closed (expired),,Italy,10,Closed lost [set-lost],,1,0,0,0,0,1,medium (6-10),1,0,0,2021-02-01,,,,,2021-06-01,,10,medium (6-10)
4130822952,2021-02-11,2021-06-11,,,,244,Automatically closed (expired),,Italy,5,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-02-01,,,,,2021-06-01,244,5,small (2-5)
4139403638,2021-02-12,2021-04-27,,2021-02-23,2021-02-24,3.951,No Product Fit,1,Brazil,28,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-04-01,3.951,28,extra (>25)
4169857615,2021-02-17,2021-02-23,,2021-02-17,2021-02-17,214,Insufficient Funds,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-02-01,214,5,small (2-5)
4176062495,2021-02-18,2021-09-30,,2021-02-18,2021-02-18,311,No Product Fit,1,Spain,8,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-09-01,311,8,medium (6-10)
4198438373,2021-02-19,2021-03-10,,2021-02-19,2021-02-19,137,Integration Failed,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-03-01,137,2,small (2-5)
4273817895,2021-02-22,2021-03-24,,2021-02-22,2021-02-22,195,No Interest,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-03-01,195,4,small (2-5)
4279868136,2021-02-22,2021-03-29,,2021-02-22,2021-02-22,195,No Interest,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-03-01,195,4,small (2-5)
4280011158,2021-02-22,2021-03-10,,2021-02-22,,166,Price too high,,Spain,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-02-01,2021-02-01,,,,2021-03-01,166,3,small (2-5)
4280332088,2021-02-22,2021-03-04,,,,1,Insufficient Funds,,Italy,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-03-01,1,1,small (2-5)
4304846676,2021-02-23,2021-10-15,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-10-01,,,
4358038079,2021-02-25,2021-06-17,,2021-02-25,2021-02-25,799,Postponed,,Italy,50,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-02-01,2021-02-01,2021-02-01,,,2021-06-01,799,50,extra (>25)
4358114355,2021-02-25,2021-04-01,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-02-01,,,,,2021-04-01,,,
4358187218,2021-02-25,2021-06-01,,2021-03-16,2021-03-16,514,Sponsor Failed,2,Spain,15,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-02-01,2021-03-01,2021-03-01,,,2021-06-01,514,15,large (11-15)
4359226674,2021-02-25,2021-05-28,,2021-03-01,2021-03-01,344,Postponed,,Italy,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-02-01,2021-03-01,2021-03-01,,,2021-05-01,344,5,small (2-5)
4429336454,2021-03-01,2021-04-28,,2021-04-20,2021-04-20,369,Insufficient Funds,2,Spain,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-03-01,2021-04-01,2021-04-01,,,2021-04-01,369,10,medium (6-10)
4429467750,2021-03-01,2021-03-29,,,,,No Interest,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-03-01,,,,,2021-03-01,,,
